date,venue_name,venue_id
20121008,岸和田,56
20121008,一宮,
20121009,岸和田,56
20121009,静岡,38
20121009,函館,11
20121010,玉野,61
20121010,佐世保,85
20121010,函館,11
20121010,岐阜,43
20121010,川崎,34
20121010,別府,86
20121010,福井,51
20121010,静岡,38
20121010,高知,74
20121011,高知,74
20121011,玉野,61
20121011,岐阜,43
20121011,福井,51
20121011,函館,11
20121011,川崎,34
20121011,別府,86
20121011,佐世保,85
20121012,高知,74
20121012,別府,86
20121012,佐世保,85
20121012,玉野,61
20121012,川崎,34
20121012,福井,51
20121012,岐阜,43
20121012,四日市,48
20121012,青森,12
20121013,熊本,87
20121013,四日市,48
20121013,松戸,31
20121013,青森,12
20121013,防府,63
20121014,四日市,48
20121014,防府,63
20121014,松戸,31
20121014,青森,12
20121014,熊本,87
20121015,松戸,31
20121015,静岡,38
20121015,熊本,87
20121015,防府,63
20121016,熊本,87
20121016,静岡,38
20121017,静岡,38
20121017,大垣,44
20121018,千葉,32
20121018,大垣,44
20121018,小倉,81
20121018,前橋,22
20121019,小倉,81
20121019,前橋,22
20121019,函館,11
20121019,大垣,44
20121019,千葉,32
20121020,前橋,22
20121020,千葉,32
20121020,小倉,81
20121020,函館,11
20121021,玉野,61
20121021,松阪,47
20121021,函館,11
20121021,千葉,32
20121022,福井,51
20121022,別府,86
20121022,川崎,34
20121022,松阪,47
20121022,玉野,61
20121022,広島,62
20121022,大垣,44
20121023,福井,51
20121023,広島,62
20121023,川崎,34
20121023,佐世保,85
20121023,玉野,61
20121023,松阪,47
20121023,別府,86
20121023,大垣,44
20121024,別府,86
20121024,福井,51
20121024,広島,62
20121024,佐世保,85
20121024,大垣,44
20121024,川崎,34
20121025,いわき平,13
20121025,小松島,73
20121025,佐世保,85
20121025,一宮,
20121025,青森,12
20121026,いわき平,13
20121026,一宮,
20121026,青森,12
20121026,小松島,73
20121027,一宮,
20121027,いわき平,13
20121027,小松島,73
20121028,一宮,
20121028,小倉,81
20121029,青森,12
20121029,四日市,48
20121029,岐阜,43
20121029,小倉,81
20121029,防府,63
20121029,熊本,87
20121029,松戸,31
20121029,西武園,26
20121030,防府,63
20121030,西武園,26
20121030,岐阜,43
20121030,熊本,87
20121030,青森,12
20121030,松戸,31
20121030,四日市,48
20121030,小倉,81
20121031,熊本,87
20121031,西武園,26
20121031,松戸,31
20121031,防府,63
20121031,岐阜,43
20121031,四日市,48
20121031,青森,12
20121101,大垣,44
20121101,高知,74
20121102,大垣,44
20121102,高知,74
20121102,小倉,81
20121103,大垣,44
20121103,高知,74
20121103,別府,86
20121103,いわき平,13
20121103,小倉,81
20121104,別府,86
20121104,和歌山,55
20121104,大垣,44
20121104,いわき平,13
20121105,防府,63
20121105,別府,86
20121105,名古屋,42
20121105,千葉,32
20121105,和歌山,55
20121105,前橋,22
20121105,いわき平,13
20121106,高松,71
20121106,久留米,83
20121106,和歌山,55
20121106,前橋,22
20121106,防府,63
20121106,千葉,32
20121106,名古屋,42
20121107,千葉,32
20121107,久留米,83
20121107,名古屋,42
20121107,高松,71
20121107,前橋,22
20121107,松阪,47
20121107,防府,63
20121108,松阪,47
20121108,高松,71
20121108,前橋,22
20121108,佐世保,85
20121108,久留米,83
20121109,いわき平,13
20121109,広島,62
20121109,大垣,44
20121109,佐世保,85
20121109,松阪,47
20121109,平塚,35
20121109,小倉,81
20121110,奈良,53
20121110,平塚,35
20121110,佐世保,85
20121110,川崎,34
20121110,大垣,44
20121110,いわき平,13
20121110,広島,62
20121110,小倉,81
20121111,いわき平,13
20121111,奈良,53
20121111,広島,62
20121111,大垣,44
20121111,平塚,35
20121111,川崎,34
20121112,川崎,34
20121112,奈良,53
20121113,別府,86
20121113,岐阜,43
20121113,防府,63
20121113,高知,74
20121113,四日市,48
20121114,高知,74
20121114,奈良,53
20121114,大宮,25
20121114,岐阜,43
20121114,四日市,48
20121114,小倉,81
20121114,防府,63
20121114,別府,86
20121115,和歌山,55
20121115,別府,86
20121115,熊本,87
20121115,小倉,81
20121115,防府,63
20121115,高知,74
20121115,奈良,53
20121115,大宮,25
20121115,四日市,48
20121115,岐阜,43
20121116,静岡,38
20121116,小倉,81
20121116,和歌山,55
20121116,奈良,53
20121116,玉野,61
20121116,熊本,87
20121116,大宮,25
20121117,松阪,47
20121117,熊本,87
20121117,静岡,38
20121117,和歌山,55
20121117,玉野,61
20121118,松阪,47
20121118,静岡,38
20121118,玉野,61
20121119,松阪,47
20121119,宇都宮,24
20121120,宇都宮,24
20121120,松戸,31
20121120,松阪,47
20121121,広島,62
20121121,宇都宮,24
20121121,玉野,61
20121121,熊本,87
20121121,松戸,31
20121121,一宮,
20121121,西武園,26
20121121,岸和田,56
20121122,一宮,
20121122,西武園,26
20121122,玉野,61
20121122,松戸,31
20121122,広島,62
20121122,岸和田,56
20121122,武雄,84
20121122,熊本,87
20121123,熊本,87
20121123,川崎,34
20121123,平塚,35
20121123,西武園,26
20121123,武雄,84
20121123,福井,51
20121123,一宮,
20121123,玉野,61
20121123,岸和田,56
20121123,広島,62
20121124,小松島,73
20121124,武雄,84
20121124,川崎,34
20121124,和歌山,55
20121124,平塚,35
20121124,福井,51
20121125,和歌山,55
20121125,川崎,34
20121125,平塚,35
20121125,福井,51
20121125,一宮,
20121125,小松島,73
20121126,豊橋,45
20121126,武雄,84
20121126,和歌山,55
20121126,大宮,25
20121126,小松島,73
20121126,宇都宮,24
20121126,一宮,
20121126,松山,75
20121126,千葉,32
20121127,松山,75
20121127,千葉,32
20121127,宇都宮,24
20121127,武雄,84
20121127,一宮,
20121127,大宮,25
20121127,豊橋,45
20121128,大宮,25
20121128,宇都宮,24
20121128,豊橋,45
20121128,松山,75
20121128,武雄,84
20121128,千葉,32
20121129,いわき平,13
20121129,豊橋,45
20121129,小倉,81
20121130,いわき平,13
20121130,小倉,81
20121201,いわき平,13
20121201,小倉,81
20121202,小倉,81
20121202,松山,75
20121203,豊橋,45
20121203,大垣,44
20121203,高松,71
20121203,防府,63
20121203,和歌山,55
20121203,松山,75
20121203,千葉,32
20121203,前橋,22
20121204,和歌山,55
20121204,千葉,32
20121204,松山,75
20121204,前橋,22
20121204,豊橋,45
20121204,防府,63
20121204,高松,71
20121204,大垣,44
20121204,大宮,25
20121205,高松,71
20121205,千葉,32
20121205,和歌山,55
20121205,大垣,44
20121205,福井,51
20121205,川崎,34
20121205,豊橋,45
20121205,防府,63
20121205,大宮,25
20121205,久留米,83
20121205,別府,86
20121205,前橋,22
20121206,福井,51
20121206,一宮,
20121206,小松島,73
20121206,大宮,25
20121206,久留米,83
20121206,別府,86
20121206,川崎,34
20121207,一宮,
20121207,小田原,36
20121207,川崎,34
20121207,福井,51
20121207,静岡,38
20121207,別府,86
20121207,小松島,73
20121207,宇都宮,24
20121207,久留米,83
20121208,小松島,73
20121208,小田原,36
20121208,いわき平,13
20121208,一宮,
20121208,宇都宮,24
20121208,静岡,38
20121208,佐世保,85
20121209,小田原,36
20121209,静岡,38
20121209,佐世保,85
20121209,いわき平,13
20121209,宇都宮,24
20121210,奈良,53
20121210,佐世保,85
20121210,いわき平,13
20121211,玉野,61
20121211,奈良,53
20121211,佐世保,85
20121211,四日市,48
20121211,西武園,26
20121212,四日市,48
20121212,玉野,61
20121212,武雄,84
20121212,奈良,53
20121212,西武園,26
20121213,玉野,61
20121213,岐阜,43
20121213,四日市,48
20121213,武雄,84
20121213,西武園,26
20121213,岸和田,56
20121213,小倉,81
20121214,岐阜,43
20121214,武雄,84
20121214,小倉,81
20121214,伊東,37
20121214,岸和田,56
20121215,岐阜,43
20121215,伊東,37
20121215,岸和田,56
20121215,小倉,81
20121216,伊東,37
20121216,松山,75
20121217,松山,75
20121217,伊東,37
20121218,松阪,47
20121218,松戸,31
20121218,高知,74
20121218,松山,75
20121218,一宮,
20121218,平塚,35
20121218,玉野,61
20121218,奈良,53
20121218,武雄,84
20121218,宇都宮,24
20121219,高知,74
20121219,一宮,
20121219,松戸,31
20121219,奈良,53
20121219,玉野,61
20121219,宇都宮,24
20121219,熊本,87
20121219,松阪,47
20121219,武雄,84
20121219,平塚,35
20121220,玉野,61
20121220,松阪,47
20121220,小倉,81
20121220,平塚,35
20121220,宇都宮,24
20121220,熊本,87
20121220,奈良,53
20121220,一宮,
20121220,立川,28
20121220,武雄,84
20121220,高知,74
20121220,前橋,22
20121220,松戸,31
20121221,前橋,22
20121221,熊本,87
20121221,広島,62
20121221,名古屋,42
20121221,立川,28
20121221,大宮,25
20121221,小倉,81
20121222,大宮,25
20121222,広島,62
20121222,小倉,81
20121222,静岡,38
20121222,いわき平,13
20121222,立川,28
20121222,名古屋,42
20121223,千葉,32
20121223,広島,62
20121223,いわき平,13
20121223,名古屋,42
20121223,大宮,25
20121223,静岡,38
20121224,千葉,32
20121224,いわき平,13
20121224,広島,62
20121224,静岡,38
20121225,熊本,87
20121225,前橋,22
20121225,西武園,26
20121225,高松,71
20121225,千葉,32
20121225,名古屋,42
20121225,和歌山,55
20121225,小田原,36
20121225,四日市,48
20121226,高松,71
20121226,四日市,48
20121226,熊本,87
20121226,名古屋,42
20121226,西武園,26
20121226,佐世保,85
20121226,小田原,36
20121226,前橋,22
20121226,和歌山,55
20121227,前橋,22
20121227,高松,71
20121227,名古屋,42
20121227,熊本,87
20121227,四日市,48
20121227,小田原,36
20121227,佐世保,85
20121227,和歌山,55
20121227,西武園,26
20121228,豊橋,45
20121228,佐世保,85
20121228,川崎,34
20121228,京王閣,27
20121228,松山,75
20121229,京王閣,27
20121229,松山,75
20121229,岐阜,43
20121229,川崎,34
20121229,松戸,31
20121229,豊橋,45
20121230,京王閣,27
20121230,豊橋,45
20121230,川崎,34
20121230,岸和田,56
20121230,松山,75
20121230,松戸,31
20121230,岐阜,43
20121231,松戸,31
20121231,伊東,37
20121231,岐阜,43
20121231,広島,62
20121231,岸和田,56
20121231,久留米,83
20130101,伊東,37
20130101,高知,74
20130101,名古屋,42
20130101,玉野,61
20130101,松阪,47
20130101,久留米,83
20130101,岸和田,56
20130101,広島,62
20130102,佐世保,85
20130102,平塚,35
20130102,久留米,83
20130102,いわき平,13
20130102,伊東,37
20130102,玉野,61
20130102,名古屋,42
20130102,岸和田,56
20130102,前橋,22
20130102,松阪,47
20130102,広島,62
20130102,高知,74
20130103,名古屋,42
20130103,高知,74
20130103,平塚,35
20130103,松阪,47
20130103,佐世保,85
20130103,岸和田,56
20130103,玉野,61
20130103,いわき平,13
20130103,前橋,22
20130104,千葉,32
20130104,前橋,22
20130104,小倉,81
20130104,防府,63
20130104,大垣,44
20130104,奈良,53
20130104,いわき平,13
20130104,岸和田,56
20130104,佐世保,85
20130104,平塚,35
20130105,別府,86
20130105,大宮,25
20130105,大垣,44
20130105,小倉,81
20130105,奈良,53
20130105,四日市,48
20130105,千葉,32
20130105,防府,63
20130106,大宮,25
20130106,四日市,48
20130106,防府,63
20130106,千葉,32
20130106,別府,86
20130106,大垣,44
20130106,奈良,53
20130107,四日市,48
20130107,大宮,25
20130107,別府,86
20130108,川崎,34
20130108,大宮,25
20130109,松阪,47
20130109,伊東,37
20130109,豊橋,45
20130109,防府,63
20130109,岐阜,43
20130109,立川,28
20130109,久留米,83
20130109,川崎,34
20130110,松阪,47
20130110,豊橋,45
20130110,立川,28
20130110,防府,63
20130110,岐阜,43
20130110,川崎,34
20130110,高松,71
20130110,佐世保,85
20130110,久留米,83
20130110,伊東,37
20130111,防府,63
20130111,宇都宮,24
20130111,豊橋,45
20130111,松阪,47
20130111,佐世保,85
20130111,立川,28
20130111,岐阜,43
20130111,久留米,83
20130111,高松,71
20130111,伊東,37
20130112,高松,71
20130112,佐世保,85
20130112,いわき平,13
20130112,松戸,31
20130112,宇都宮,24
20130112,和歌山,55
20130112,四日市,48
20130113,松戸,31
20130113,四日市,48
20130113,和歌山,55
20130113,宇都宮,24
20130113,いわき平,13
20130114,和歌山,55
20130114,四日市,48
20130114,いわき平,13
20130114,松戸,31
20130114,名古屋,42
20130115,和歌山,55
20130115,名古屋,42
20130115,小倉,81
20130115,松戸,31
20130116,小倉,81
20130116,平塚,35
20130116,広島,62
20130116,立川,28
20130116,前橋,22
20130116,松阪,47
20130116,名古屋,42
20130116,武雄,84
20130116,千葉,32
20130117,立川,28
20130117,武雄,84
20130117,広島,62
20130117,岸和田,56
20130117,熊本,87
20130117,岐阜,43
20130117,前橋,22
20130117,小倉,81
20130117,松阪,47
20130117,平塚,35
20130117,千葉,32
20130118,平塚,35
20130118,松山,75
20130118,前橋,22
20130118,広島,62
20130118,松阪,47
20130118,立川,28
20130118,千葉,32
20130118,岸和田,56
20130118,熊本,87
20130118,武雄,84
20130118,岐阜,43
20130119,松山,75
20130119,熊本,87
20130119,岸和田,56
20130119,静岡,38
20130119,いわき平,13
20130119,岐阜,43
20130120,松山,75
20130120,いわき平,13
20130120,静岡,38
20130121,いわき平,13
20130121,静岡,38
20130122,静岡,38
20130123,西武園,26
20130123,別府,86
20130123,川崎,34
20130123,宇都宮,24
20130123,高松,71
20130123,小倉,81
20130123,和歌山,55
20130123,高知,74
20130123,奈良,53
20130123,一宮,
20130124,別府,86
20130124,川崎,34
20130124,西武園,26
20130124,武雄,84
20130124,高知,74
20130124,高松,71
20130124,一宮,
20130124,豊橋,45
20130124,奈良,53
20130124,和歌山,55
20130124,宇都宮,24
20130124,小倉,81
20130125,宇都宮,24
20130125,武雄,84
20130125,小倉,81
20130125,和歌山,55
20130125,別府,86
20130125,川崎,34
20130125,高知,74
20130125,高松,71
20130125,一宮,
20130125,豊橋,45
20130125,奈良,53
20130125,西武園,26
20130125,小田原,36
20130126,武雄,84
20130126,豊橋,45
20130126,松山,75
20130126,京王閣,27
20130126,小田原,36
20130127,松山,75
20130127,京王閣,27
20130127,小田原,36
20130128,松山,75
20130128,京王閣,27
20130128,大垣,44
20130129,京王閣,27
20130129,大垣,44
20130130,立川,28
20130130,大垣,44
20130131,立川,28
20130131,久留米,83
20130131,四日市,48
20130201,四日市,48
20130201,広島,62
20130201,立川,28
20130201,小倉,81
20130201,久留米,83
20130202,小倉,81
20130202,小田原,36
20130202,四日市,48
20130202,岸和田,56
20130202,広島,62
20130202,静岡,38
20130202,久留米,83
20130203,四日市,48
20130203,小田原,36
20130203,岸和田,56
20130203,静岡,38
20130203,広島,62
20130204,名古屋,42
20130204,豊橋,45
20130204,別府,86
20130204,千葉,32
20130204,前橋,22
20130204,岸和田,56
20130204,静岡,38
20130204,小田原,36
20130204,高知,74
20130204,西武園,26
20130204,高松,71
20130205,豊橋,45
20130205,前橋,22
20130205,高松,71
20130205,高知,74
20130205,伊東,37
20130205,名古屋,42
20130205,和歌山,55
20130205,別府,86
20130205,西武園,26
20130205,千葉,32
20130205,奈良,53
20130206,前橋,22
20130206,別府,86
20130206,伊東,37
20130206,名古屋,42
20130206,千葉,32
20130206,奈良,53
20130206,西武園,26
20130206,和歌山,55
20130206,高知,74
20130206,豊橋,45
20130206,高松,71
20130207,久留米,83
20130207,伊東,37
20130207,和歌山,55
20130207,奈良,53
20130208,松山,75
20130208,久留米,83
20130209,久留米,83
20130209,松山,75
20130210,松山,75
20130211,前橋,22
20130211,松山,75
20130212,松戸,31
20130212,小松島,73
20130212,和歌山,55
20130212,川崎,34
20130212,前橋,22
20130212,熊本,87
20130212,大垣,44
20130213,宇都宮,24
20130213,玉野,61
20130213,大垣,44
20130213,久留米,83
20130213,熊本,87
20130213,防府,63
20130213,川崎,34
20130213,松戸,31
20130213,小松島,73
20130213,和歌山,55
20130213,豊橋,45
20130214,宇都宮,24
20130214,和歌山,55
20130214,豊橋,45
20130214,松戸,31
20130214,大垣,44
20130214,玉野,61
20130214,佐世保,85
20130214,熊本,87
20130214,防府,63
20130214,小松島,73
20130214,静岡,38
20130214,川崎,34
20130214,久留米,83
20130215,佐世保,85
20130215,宇都宮,24
20130215,玉野,61
20130215,防府,63
20130215,久留米,83
20130215,静岡,38
20130215,岐阜,43
20130215,豊橋,45
20130215,平塚,35
20130216,奈良,53
20130216,静岡,38
20130216,いわき平,13
20130216,岐阜,43
20130216,佐世保,85
20130216,松山,75
20130216,平塚,35
20130217,いわき平,13
20130217,奈良,53
20130217,平塚,35
20130217,松山,75
20130217,岐阜,43
20130218,いわき平,13
20130218,奈良,53
20130218,松山,75
20130219,奈良,53
20130219,一宮,
20130219,京王閣,27
20130219,小倉,81
20130220,岸和田,56
20130220,一宮,
20130220,前橋,22
20130220,松戸,31
20130220,小倉,81
20130220,広島,62
20130220,京王閣,27
20130220,高知,74
20130220,別府,86
20130220,松阪,47
20130220,西武園,26
20130221,小倉,81
20130221,西武園,26
20130221,高知,74
20130221,松戸,31
20130221,一宮,
20130221,別府,86
20130221,広島,62
20130221,京王閣,27
20130221,松阪,47
20130221,岸和田,56
20130221,前橋,22
20130221,武雄,84
20130222,別府,86
20130222,大垣,44
20130222,松阪,47
20130222,松戸,31
20130222,前橋,22
20130222,高知,74
20130222,広島,62
20130222,西武園,26
20130222,武雄,84
20130222,岸和田,56
20130223,四日市,48
20130223,立川,28
20130223,大垣,44
20130223,武雄,84
20130223,小田原,36
20130223,高松,71
20130224,小田原,36
